TransactionID,CustomerID,ProductID,Price,Qty,TotalAmount,StoreID,StoreName,Product Name
TR36472,187,P6,18000,1,18000,2,Prima Kelapa Dua,Cashew
TR41807,263,P7,9400,3,28200,5,Bonafid,Coffee Candy
TR44836,99,P7,9400,4,37600,6,Lingga,Coffee Candy
TR53477,51,P5,4200,4,16800,10,Harapan Baru,Thai Tea
TR57679,226,P4,12000,4,48000,5,Bonafid,Potato Chip
TR5817,256,P1,8800,2,17600,11,Sinar Harapan,Choco Bar
TR58339,115,P7,9400,4,37600,7,Buana Indah,Coffee Candy
TR23654,42,P10,15000,3,45000,8,Sinar Harapan,Cheese Stick
TR28269,131,P9,10000,5,50000,14,Priangan,Yoghurt
TR3314,403,P3,7500,4,30000,4,Gita Ginara,Crackers
TR42503,30,P7,9400,3,28200,5,Bonafid,Coffee Candy
TR45877,310,P4,12000,3,36000,2,Prima Kelapa Dua,Potato Chip
TR60792,14,P8,16000,1,16000,6,Lingga,Oat
TR64013,10,P9,10000,4,40000,4,Gita Ginara,Yoghurt
TR64560,195,P4,12000,1,12000,12,Prestasi Utama,Potato Chip
TR64899,272,P3,7500,3,22500,6,Lingga,Crackers
TR76522,206,P5,4200,4,16800,6,Lingga,Thai Tea
TR81463,416,P9,10000,5,50000,3,Prima Kota,Yoghurt
TR82591,308,P9,10000,7,70000,11,Sinar Harapan,Yoghurt
TR95882,195,P8,16000,2,32000,10,Harapan Baru,Oat
TR98748,66,P5,4200,4,16800,12,Prestasi Utama,Thai Tea
TR14763,135,P4,12000,4,48000,5,Bonafid,Potato Chip
TR22391,183,P7,9400,4,37600,1,Prima Tendean,Coffee Candy
TR3027,12,P10,15000,4,60000,8,Sinar Harapan,Cheese Stick
TR31748,394,P10,15000,3,45000,14,Priangan,Cheese Stick
TR4462,152,P10,15000,5,75000,4,Gita Ginara,Cheese Stick
TR69103,27,P4,12000,4,48000,7,Buana Indah,Potato Chip
TR6940,37,P3,7500,5,37500,14,Priangan,Crackers
TR76017,312,P2,3200,5,16000,3,Prima Kota,Ginger Candy 
TR77297,417,P9,10000,2,20000,3,Prima Kota,Yoghurt
TR77509,444,P5,4200,3,12600,4,Gita Ginara,Thai Tea
TR78366,168,P7,9400,6,56400,3,Prima Kota,Coffee Candy
TR79840,133,P7,9400,5,47000,6,Lingga,Coffee Candy
TR83213,89,P5,4200,4,16800,11,Sinar Harapan,Thai Tea
TR83468,360,P2,3200,3,9600,11,Sinar Harapan,Ginger Candy 
TR87759,373,P5,4200,2,8400,11,Sinar Harapan,Thai Tea
TR33585,245,P2,3200,5,16000,11,Sinar Harapan,Ginger Candy 
TR39283,293,P2,3200,5,16000,8,Sinar Harapan,Ginger Candy 
TR40082,293,P3,7500,3,22500,7,Buana Indah,Crackers
TR50178,280,P10,15000,2,30000,5,Bonafid,Cheese Stick
TR51488,61,P1,8800,9,79200,10,Harapan Baru,Choco Bar
TR51730,3,P5,4200,4,16800,5,Bonafid,Thai Tea
TR52040,289,P5,4200,4,16800,10,Harapan Baru,Thai Tea
TR57306,16,P5,4200,2,8400,13,Buana,Thai Tea
TR96028,141,P7,9400,6,56400,13,Buana,Coffee Candy
TR97521,373,P5,4200,4,16800,2,Prima Kelapa Dua,Thai Tea
TR97914,276,P5,4200,2,8400,6,Lingga,Thai Tea
TR99181,355,P3,7500,4,30000,3,Prima Kota,Crackers
TR19203,384,P7,9400,4,37600,1,Prima Tendean,Coffee Candy
TR24953,277,P10,15000,2,30000,10,Harapan Baru,Cheese Stick
TR35143,338,P8,16000,2,32000,9,Lingga,Oat
TR39794,2,P3,7500,5,37500,2,Prima Kelapa Dua,Crackers
TR54309,70,P2,3200,6,19200,4,Gita Ginara,Ginger Candy 
TR58702,330,P5,4200,4,16800,1,Prima Tendean,Thai Tea
TR60184,175,P1,8800,7,61600,2,Prima Kelapa Dua,Choco Bar
TR74940,37,P9,10000,7,70000,13,Buana,Yoghurt
TR80011,79,P10,15000,1,15000,8,Sinar Harapan,Cheese Stick
TR85957,112,P1,8800,8,70400,7,Buana Indah,Choco Bar
TR86926,107,P9,10000,5,50000,9,Lingga,Yoghurt
TR90300,57,P3,7500,3,22500,12,Prestasi Utama,Crackers
TR21207,190,P5,4200,3,12600,13,Buana,Thai Tea
TR23935,131,P5,4200,2,8400,5,Bonafid,Thai Tea
TR32248,63,P3,7500,1,7500,8,Sinar Harapan,Crackers
TR40265,201,P10,15000,3,45000,2,Prima Kelapa Dua,Cheese Stick
TR40627,101,P9,10000,7,70000,12,Prestasi Utama,Yoghurt
TR59571,376,P5,4200,5,21000,11,Sinar Harapan,Thai Tea
TR61442,268,P4,12000,3,36000,1,Prima Tendean,Potato Chip
TR67712,405,P1,8800,4,35200,6,Lingga,Choco Bar
TR72053,28,P3,7500,6,45000,12,Prestasi Utama,Crackers
TR74533,257,P3,7500,2,15000,2,Prima Kelapa Dua,Crackers
TR80734,147,P5,4200,5,21000,13,Buana,Thai Tea
TR96876,381,P2,3200,4,12800,11,Sinar Harapan,Ginger Candy 
TR97709,189,P3,7500,3,22500,10,Harapan Baru,Crackers
TR97763,406,P1,8800,10,88000,3,Prima Kota,Choco Bar
TR16875,218,P2,3200,5,16000,1,Prima Tendean,Ginger Candy 
TR2859,226,P1,8800,6,52800,8,Sinar Harapan,Choco Bar
TR29286,306,P6,18000,2,36000,5,Bonafid,Cashew
TR37417,53,P9,10000,5,50000,8,Sinar Harapan,Yoghurt
TR42721,128,P4,12000,1,12000,14,Priangan,Potato Chip
TR5327,128,P8,16000,2,32000,13,Buana,Oat
TR56306,395,P5,4200,4,16800,3,Prima Kota,Thai Tea
TR57094,289,P9,10000,2,20000,14,Priangan,Yoghurt
TR65344,54,P3,7500,3,22500,1,Prima Tendean,Crackers
TR65958,54,P1,8800,3,26400,2,Prima Kelapa Dua,Choco Bar
TR70798,428,P3,7500,4,30000,12,Prestasi Utama,Crackers
TR72427,66,P10,15000,4,60000,13,Buana,Cheese Stick
TR74375,220,P5,4200,5,21000,12,Prestasi Utama,Thai Tea
TR78838,205,P2,3200,5,16000,12,Prestasi Utama,Ginger Candy 
TR88072,60,P8,16000,2,32000,13,Buana,Oat
TR96454,379,P2,3200,5,16000,8,Sinar Harapan,Ginger Candy 
TR96549,252,P5,4200,4,16800,3,Prima Kota,Thai Tea
TR10270,215,P3,7500,2,15000,14,Priangan,Crackers
TR13539,360,P6,18000,2,36000,6,Lingga,Cashew
TR32416,263,P5,4200,3,12600,12,Prestasi Utama,Thai Tea
TR3677,258,P4,12000,2,24000,6,Lingga,Potato Chip
TR54480,417,P1,8800,8,70400,4,Gita Ginara,Choco Bar
TR60591,363,P4,12000,4,48000,12,Prestasi Utama,Potato Chip
TR64239,43,P9,10000,6,60000,8,Sinar Harapan,Yoghurt
TR66377,156,P5,4200,4,16800,8,Sinar Harapan,Thai Tea
TR74879,28,P5,4200,4,16800,4,Gita Ginara,Thai Tea
TR80509,39,P2,3200,5,16000,4,Gita Ginara,Ginger Candy 
TR94902,127,P10,15000,2,30000,9,Lingga,Cheese Stick
TR98495,347,P6,18000,3,54000,2,Prima Kelapa Dua,Cashew
TR99046,122,P8,16000,2,32000,2,Prima Kelapa Dua,Oat
TR17748,92,P6,18000,3,54000,1,Prima Tendean,Cashew
TR21924,214,P7,9400,5,47000,4,Gita Ginara,Coffee Candy
TR23421,399,P9,10000,2,20000,7,Buana Indah,Yoghurt
TR28621,63,P8,16000,3,48000,9,Lingga,Oat
TR34922,380,P8,16000,1,16000,8,Sinar Harapan,Oat
TR39097,400,P1,8800,5,44000,10,Harapan Baru,Choco Bar
TR39263,157,P8,16000,3,48000,2,Prima Kelapa Dua,Oat
TR48375,193,P2,3200,5,16000,7,Buana Indah,Ginger Candy 
TR73408,346,P3,7500,1,7500,14,Priangan,Crackers
TR82154,303,P1,8800,7,61600,5,Bonafid,Choco Bar
TR83612,435,P5,4200,4,16800,5,Bonafid,Thai Tea
TR85850,56,P8,16000,2,32000,6,Lingga,Oat
TR89135,72,P7,9400,3,28200,7,Buana Indah,Coffee Candy
TR97622,277,P9,10000,7,70000,5,Bonafid,Yoghurt
TR16565,285,P7,9400,3,28200,11,Sinar Harapan,Coffee Candy
TR17222,32,P6,18000,2,36000,7,Buana Indah,Cashew
TR55079,202,P9,10000,6,60000,2,Prima Kelapa Dua,Yoghurt
TR5564,60,P8,16000,1,16000,6,Lingga,Oat
TR60441,304,P3,7500,4,30000,10,Harapan Baru,Crackers
TR65477,413,P8,16000,3,48000,5,Bonafid,Oat
TR7048,60,P7,9400,4,37600,10,Harapan Baru,Coffee Candy
TR71116,247,P4,12000,5,60000,12,Prestasi Utama,Potato Chip
TR84670,380,P2,3200,4,12800,2,Prima Kelapa Dua,Ginger Candy 
TR23384,69,P2,3200,7,22400,5,Bonafid,Ginger Candy 
TR25004,23,P1,8800,6,52800,9,Lingga,Choco Bar
TR31235,369,P7,9400,6,56400,12,Prestasi Utama,Coffee Candy
TR34015,161,P6,18000,3,54000,12,Prestasi Utama,Cashew
TR43653,108,P2,3200,7,22400,4,Gita Ginara,Ginger Candy 
TR44851,105,P1,8800,9,79200,12,Prestasi Utama,Choco Bar
TR4647,421,P4,12000,2,24000,9,Lingga,Potato Chip
TR48277,420,P2,3200,4,12800,13,Buana,Ginger Candy 
TR56420,341,P5,4200,3,12600,10,Harapan Baru,Thai Tea
TR80968,251,P1,8800,8,70400,11,Sinar Harapan,Choco Bar
TR96509,298,P9,10000,7,70000,12,Prestasi Utama,Yoghurt
TR15206,367,P2,3200,4,12800,5,Bonafid,Ginger Candy 
TR24859,231,P9,10000,5,50000,3,Prima Kota,Yoghurt
TR29752,159,P4,12000,3,36000,1,Prima Tendean,Potato Chip
TR4437,101,P5,4200,3,12600,3,Prima Kota,Thai Tea
TR46491,44,P7,9400,2,18800,6,Lingga,Coffee Candy
TR46598,412,P6,18000,4,72000,3,Prima Kota,Cashew
TR52103,296,P8,16000,2,32000,11,Sinar Harapan,Oat
TR54439,189,P5,4200,3,12600,7,Buana Indah,Thai Tea
TR71178,98,P10,15000,1,15000,2,Prima Kelapa Dua,Cheese Stick
TR71502,213,P5,4200,5,21000,2,Prima Kelapa Dua,Thai Tea
TR73369,76,P5,4200,2,8400,13,Buana,Thai Tea
TR7578,21,P2,3200,3,9600,11,Sinar Harapan,Ginger Candy 
TR76267,120,P1,8800,5,44000,6,Lingga,Choco Bar
TR81230,186,P2,3200,7,22400,10,Harapan Baru,Ginger Candy 
TR83655,17,P5,4200,5,21000,3,Prima Kota,Thai Tea
TR87252,279,P5,4200,2,8400,3,Prima Kota,Thai Tea
TR87762,93,P2,3200,3,9600,8,Sinar Harapan,Ginger Candy 
TR94959,201,P5,4200,2,8400,1,Prima Tendean,Thai Tea
TR16271,396,P10,15000,2,30000,9,Lingga,Cheese Stick
TR21798,83,P9,10000,5,50000,11,Sinar Harapan,Yoghurt
TR32721,102,P6,18000,3,54000,2,Prima Kelapa Dua,Cashew
TR33187,300,P4,12000,1,12000,4,Gita Ginara,Potato Chip
TR45401,31,P7,9400,4,37600,12,Prestasi Utama,Coffee Candy
TR49791,287,P1,8800,8,70400,7,Buana Indah,Choco Bar
TR60921,108,P8,16000,1,16000,5,Bonafid,Oat
TR72115,97,P10,15000,4,60000,4,Gita Ginara,Cheese Stick
TR80958,395,P3,7500,5,37500,6,Lingga,Crackers
TR8134,5,P5,4200,5,21000,14,Priangan,Thai Tea
TR83719,184,P8,16000,3,48000,4,Gita Ginara,Oat
TR83736,273,P9,10000,5,50000,1,Prima Tendean,Yoghurt
TR99028,407,P8,16000,1,16000,12,Prestasi Utama,Oat
TR12602,338,P2,3200,7,22400,2,Prima Kelapa Dua,Ginger Candy 
TR26510,39,P1,8800,7,61600,6,Lingga,Choco Bar
TR27425,17,P7,9400,5,47000,11,Sinar Harapan,Coffee Candy
TR29921,228,P6,18000,2,36000,7,Buana Indah,Cashew
TR34337,167,P9,10000,3,30000,5,Bonafid,Yoghurt
TR34779,379,P1,8800,9,79200,8,Sinar Harapan,Choco Bar
TR35259,66,P7,9400,6,56400,14,Priangan,Coffee Candy
TR43325,444,P8,16000,1,16000,11,Sinar Harapan,Oat
TR5219,143,P8,16000,2,32000,11,Sinar Harapan,Oat
TR54004,336,P3,7500,4,30000,4,Gita Ginara,Crackers
TR58429,39,P5,4200,5,21000,3,Prima Kota,Thai Tea
TR58559,164,P8,16000,2,32000,5,Bonafid,Oat
TR68369,99,P4,12000,3,36000,8,Sinar Harapan,Potato Chip
TR78052,418,P5,4200,5,21000,5,Bonafid,Thai Tea
TR91786,86,P5,4200,4,16800,13,Buana,Thai Tea
TR35051,429,P6,18000,2,36000,11,Sinar Harapan,Cashew
TR37109,335,P7,9400,4,37600,3,Prima Kota,Coffee Candy
TR54531,292,P10,15000,2,30000,13,Buana,Cheese Stick
TR56104,222,P5,4200,4,16800,12,Prestasi Utama,Thai Tea
TR60213,386,P3,7500,3,22500,9,Lingga,Crackers
TR7436,341,P8,16000,1,16000,3,Prima Kota,Oat
TR85229,270,P9,10000,3,30000,3,Prima Kota,Yoghurt
TR88303,109,P8,16000,1,16000,1,Prima Tendean,Oat
TR88968,171,P5,4200,3,12600,14,Priangan,Thai Tea
TR90253,424,P9,10000,6,60000,14,Priangan,Yoghurt
TR90705,369,P2,3200,5,16000,14,Priangan,Ginger Candy 
TR15329,362,P8,16000,2,32000,2,Prima Kelapa Dua,Oat
TR18434,244,P9,10000,3,30000,3,Prima Kota,Yoghurt
TR3900,443,P6,18000,2,36000,7,Buana Indah,Cashew
TR41200,146,P2,3200,5,16000,4,Gita Ginara,Ginger Candy 
TR41341,292,P9,10000,3,30000,7,Buana Indah,Yoghurt
TR65384,355,P10,15000,3,45000,3,Prima Kota,Cheese Stick
TR7290,353,P7,9400,2,18800,9,Lingga,Coffee Candy
TR78942,165,P1,8800,2,17600,14,Priangan,Choco Bar
TR8095,67,P10,15000,1,15000,3,Prima Kota,Cheese Stick
TR80959,115,P8,16000,3,48000,10,Harapan Baru,Oat
TR82012,274,P5,4200,3,12600,5,Bonafid,Thai Tea
TR83201,261,P5,4200,5,21000,8,Sinar Harapan,Thai Tea
TR98055,352,P2,3200,4,12800,8,Sinar Harapan,Ginger Candy 
TR14949,22,P4,12000,4,48000,5,Bonafid,Potato Chip
TR16538,153,P10,15000,3,45000,3,Prima Kota,Cheese Stick
TR31406,237,P3,7500,3,22500,13,Buana,Crackers
TR31647,152,P6,18000,2,36000,4,Gita Ginara,Cashew
TR4200,196,P8,16000,3,48000,3,Prima Kota,Oat
TR45517,43,P6,18000,4,72000,3,Prima Kota,Cashew
TR46450,162,P1,8800,5,44000,11,Sinar Harapan,Choco Bar
TR5293,233,P10,15000,4,60000,6,Lingga,Cheese Stick
TR67146,310,P3,7500,6,45000,2,Prima Kelapa Dua,Crackers
TR67365,232,P10,15000,2,30000,1,Prima Tendean,Cheese Stick
TR8299,305,P5,4200,5,21000,5,Bonafid,Thai Tea
TR84220,380,P8,16000,3,48000,14,Priangan,Oat
TR88291,84,P3,7500,5,37500,9,Lingga,Crackers
TR25493,131,P3,7500,4,30000,13,Buana,Crackers
TR33463,45,P10,15000,5,75000,6,Lingga,Cheese Stick
TR38558,308,P2,3200,6,19200,11,Sinar Harapan,Ginger Candy 
TR40808,73,P7,9400,3,28200,14,Priangan,Coffee Candy
TR41300,57,P9,10000,7,70000,3,Prima Kota,Yoghurt
TR54172,365,P10,15000,3,45000,7,Buana Indah,Cheese Stick
TR58624,445,P7,9400,6,56400,1,Prima Tendean,Coffee Candy
TR6251,174,P5,4200,4,16800,6,Lingga,Thai Tea
TR66239,443,P5,4200,5,21000,14,Priangan,Thai Tea
TR75389,73,P5,4200,4,16800,7,Buana Indah,Thai Tea
TR82838,101,P10,15000,4,60000,9,Lingga,Cheese Stick
TR93127,311,P6,18000,1,18000,6,Lingga,Cashew
TR12915,376,P9,10000,4,40000,14,Priangan,Yoghurt
TR1540,279,P9,10000,6,60000,1,Prima Tendean,Yoghurt
TR28806,109,P1,8800,5,44000,13,Buana,Choco Bar
TR38231,384,P9,10000,7,70000,12,Prestasi Utama,Yoghurt
TR40812,177,P1,8800,3,26400,9,Lingga,Choco Bar
TR55516,306,P4,12000,2,24000,7,Buana Indah,Potato Chip
TR68453,313,P4,12000,1,12000,10,Harapan Baru,Potato Chip
TR88691,239,P7,9400,3,28200,4,Gita Ginara,Coffee Candy
TR89248,73,P3,7500,6,45000,2,Prima Kelapa Dua,Crackers
TR89422,269,P5,4200,5,21000,10,Harapan Baru,Thai Tea
TR90757,338,P7,9400,4,37600,8,Sinar Harapan,Coffee Candy
TR91651,234,P3,7500,2,15000,8,Sinar Harapan,Crackers
TR95208,36,P2,3200,7,22400,12,Prestasi Utama,Ginger Candy 
TR12401,17,P6,18000,1,18000,12,Prestasi Utama,Cashew
TR3972,93,P3,7500,2,15000,3,Prima Kota,Crackers
TR45561,254,P4,12000,1,12000,9,Lingga,Potato Chip
TR48808,289,P2,3200,6,19200,8,Sinar Harapan,Ginger Candy 
TR49092,116,P5,4200,3,12600,9,Lingga,Thai Tea
TR49903,270,P8,16000,2,32000,12,Prestasi Utama,Oat
TR50781,370,P8,16000,2,32000,10,Harapan Baru,Oat
TR55120,162,P5,4200,3,12600,2,Prima Kelapa Dua,Thai Tea
TR59782,114,P10,15000,1,15000,9,Lingga,Cheese Stick
TR65019,302,P3,7500,6,45000,4,Gita Ginara,Crackers
TR72122,140,P1,8800,3,26400,3,Prima Kota,Choco Bar
TR74224,91,P3,7500,4,30000,8,Sinar Harapan,Crackers
TR77859,435,P9,10000,5,50000,9,Lingga,Yoghurt
TR90393,333,P3,7500,5,37500,11,Sinar Harapan,Crackers
TR92478,42,P8,16000,2,32000,8,Sinar Harapan,Oat
TR93081,359,P10,15000,1,15000,3,Prima Kota,Cheese Stick
TR2544,101,P3,7500,4,30000,4,Gita Ginara,Crackers
TR33755,188,P9,10000,4,40000,10,Harapan Baru,Yoghurt
TR54171,101,P10,15000,2,30000,8,Sinar Harapan,Cheese Stick
TR60485,438,P2,3200,4,12800,8,Sinar Harapan,Ginger Candy 
TR63147,246,P3,7500,1,7500,14,Priangan,Crackers
TR73257,176,P2,3200,6,19200,2,Prima Kelapa Dua,Ginger Candy 
TR79756,63,P5,4200,5,21000,13,Buana,Thai Tea
TR82004,204,P7,9400,2,18800,9,Lingga,Coffee Candy
TR88302,13,P5,4200,5,21000,3,Prima Kota,Thai Tea
TR92144,4,P1,8800,5,44000,6,Lingga,Choco Bar
TR92560,215,P7,9400,5,47000,7,Buana Indah,Coffee Candy
TR93452,221,P8,16000,2,32000,10,Harapan Baru,Oat
TR10670,223,P7,9400,6,56400,11,Sinar Harapan,Coffee Candy
TR12381,261,P9,10000,6,60000,10,Harapan Baru,Yoghurt
TR31972,157,P2,3200,7,22400,13,Buana,Ginger Candy 
TR4732,162,P7,9400,3,28200,3,Prima Kota,Coffee Candy
TR50286,391,P8,16000,3,48000,8,Sinar Harapan,Oat
TR50313,85,P5,4200,3,12600,9,Lingga,Thai Tea
TR6443,182,P5,4200,3,12600,3,Prima Kota,Thai Tea
TR66033,124,P4,12000,2,24000,11,Sinar Harapan,Potato Chip
TR68401,153,P8,16000,2,32000,4,Gita Ginara,Oat
TR73100,377,P10,15000,3,45000,11,Sinar Harapan,Cheese Stick
TR75016,196,P8,16000,2,32000,6,Lingga,Oat
TR80197,291,P10,15000,1,15000,4,Gita Ginara,Cheese Stick
TR12740,263,P5,4200,4,16800,12,Prestasi Utama,Thai Tea
TR49367,8,P8,16000,1,16000,14,Priangan,Oat
TR61464,231,P3,7500,4,30000,12,Prestasi Utama,Crackers
TR68337,202,P7,9400,6,56400,4,Gita Ginara,Coffee Candy
TR809,110,P10,15000,2,30000,10,Harapan Baru,Cheese Stick
TR83326,210,P8,16000,1,16000,14,Priangan,Oat
TR9376,240,P7,9400,4,37600,9,Lingga,Coffee Candy
TR10469,275,P3,7500,2,15000,5,Bonafid,Crackers
TR11166,129,P10,15000,3,45000,13,Buana,Cheese Stick
TR16611,430,P8,16000,3,48000,13,Buana,Oat
TR22908,115,P7,9400,6,56400,5,Bonafid,Coffee Candy
TR22968,380,P2,3200,6,19200,13,Buana,Ginger Candy 
TR23981,182,P7,9400,5,47000,14,Priangan,Coffee Candy
TR29122,44,P8,16000,3,48000,3,Prima Kota,Oat
TR54634,417,P2,3200,4,12800,11,Sinar Harapan,Ginger Candy 
TR82002,181,P5,4200,5,21000,6,Lingga,Thai Tea
TR90976,58,P2,3200,4,12800,4,Gita Ginara,Ginger Candy 
TR93475,65,P5,4200,5,21000,1,Prima Tendean,Thai Tea
TR95650,372,P8,16000,3,48000,8,Sinar Harapan,Oat
TR98774,13,P3,7500,4,30000,7,Buana Indah,Crackers
TR11656,340,P5,4200,2,8400,5,Bonafid,Thai Tea
TR15420,404,P9,10000,4,40000,11,Sinar Harapan,Yoghurt
TR26241,323,P1,8800,4,35200,13,Buana,Choco Bar
TR29564,252,P10,15000,1,15000,14,Priangan,Cheese Stick
TR46326,165,P9,10000,7,70000,12,Prestasi Utama,Yoghurt
TR50463,402,P4,12000,3,36000,14,Priangan,Potato Chip
TR62611,20,P7,9400,2,18800,6,Lingga,Coffee Candy
TR74694,143,P4,12000,3,36000,10,Harapan Baru,Potato Chip
TR86914,190,P7,9400,4,37600,7,Buana Indah,Coffee Candy
TR87911,428,P2,3200,5,16000,12,Prestasi Utama,Ginger Candy 
TR93693,55,P2,3200,7,22400,3,Prima Kota,Ginger Candy 
TR96631,383,P3,7500,2,15000,14,Priangan,Crackers
TR99067,254,P2,3200,5,16000,4,Gita Ginara,Ginger Candy 
TR10495,424,P8,16000,1,16000,13,Buana,Oat
TR16968,175,P8,16000,3,48000,5,Bonafid,Oat
TR21266,13,P8,16000,1,16000,10,Harapan Baru,Oat
TR3053,85,P5,4200,5,21000,8,Sinar Harapan,Thai Tea
TR40083,288,P1,8800,9,79200,4,Gita Ginara,Choco Bar
TR42844,362,P4,12000,3,36000,13,Buana,Potato Chip
TR45473,352,P5,4200,5,21000,13,Buana,Thai Tea
TR47197,272,P10,15000,5,75000,2,Prima Kelapa Dua,Cheese Stick
TR54475,1,P8,16000,1,16000,9,Lingga,Oat
TR57090,263,P1,8800,4,35200,11,Sinar Harapan,Choco Bar
TR57803,184,P5,4200,5,21000,5,Bonafid,Thai Tea
TR64418,417,P9,10000,1,10000,14,Priangan,Yoghurt
TR81816,120,P1,8800,10,88000,8,Sinar Harapan,Choco Bar
TR81902,225,P5,4200,3,12600,13,Buana,Thai Tea
TR89181,29,P5,4200,5,21000,9,Lingga,Thai Tea
TR93840,141,P6,18000,2,36000,13,Buana,Cashew
TR95226,388,P7,9400,3,28200,3,Prima Kota,Coffee Candy
TR99519,197,P1,8800,9,79200,7,Buana Indah,Choco Bar
TR17924,316,P4,12000,4,48000,7,Buana Indah,Potato Chip
TR22442,392,P7,9400,5,47000,11,Sinar Harapan,Coffee Candy
TR34575,444,P6,18000,1,18000,9,Lingga,Cashew
TR41753,174,P9,10000,4,40000,9,Lingga,Yoghurt
TR53342,120,P4,12000,1,12000,2,Prima Kelapa Dua,Potato Chip
TR54176,13,P9,10000,1,10000,12,Prestasi Utama,Yoghurt
TR5763,415,P7,9400,5,47000,5,Bonafid,Coffee Candy
TR62292,361,P5,4200,2,8400,6,Lingga,Thai Tea
TR87161,55,P2,3200,3,9600,2,Prima Kelapa Dua,Ginger Candy 
TR91689,398,P5,4200,5,21000,13,Buana,Thai Tea
TR98979,260,P6,18000,2,36000,1,Prima Tendean,Cashew
TR17732,43,P2,3200,6,19200,6,Lingga,Ginger Candy 
TR23439,53,P6,18000,1,18000,3,Prima Kota,Cashew
TR33521,281,P5,4200,4,16800,5,Bonafid,Thai Tea
TR37598,67,P3,7500,5,37500,4,Gita Ginara,Crackers
TR5583,240,P5,4200,4,16800,3,Prima Kota,Thai Tea
TR59484,15,P2,3200,5,16000,8,Sinar Harapan,Ginger Candy 
TR67161,133,P9,10000,2,20000,13,Buana,Yoghurt
TR82243,283,P2,3200,7,22400,13,Buana,Ginger Candy 
TR94290,223,P1,8800,2,17600,10,Harapan Baru,Choco Bar
TR13291,106,P3,7500,5,37500,11,Sinar Harapan,Crackers
TR13728,27,P8,16000,3,48000,14,Priangan,Oat
TR16793,174,P2,3200,7,22400,4,Gita Ginara,Ginger Candy 
TR234,167,P7,9400,6,56400,14,Priangan,Coffee Candy
TR27027,347,P10,15000,1,15000,1,Prima Tendean,Cheese Stick
TR27596,206,P10,15000,4,60000,8,Sinar Harapan,Cheese Stick
TR30095,272,P4,12000,1,12000,9,Lingga,Potato Chip
TR32741,303,P7,9400,2,18800,13,Buana,Coffee Candy
TR40850,313,P1,8800,4,35200,13,Buana,Choco Bar
TR5720,108,P7,9400,5,47000,4,Gita Ginara,Coffee Candy
TR5904,57,P10,15000,5,75000,4,Gita Ginara,Cheese Stick
TR59734,20,P3,7500,3,22500,13,Buana,Crackers
TR65685,68,P1,8800,10,88000,11,Sinar Harapan,Choco Bar
TR70082,8,P8,16000,3,48000,10,Harapan Baru,Oat
TR70286,113,P5,4200,4,16800,9,Lingga,Thai Tea
TR71762,349,P3,7500,6,45000,4,Gita Ginara,Crackers
TR78268,189,P1,8800,8,70400,5,Bonafid,Choco Bar
TR79559,124,P5,4200,4,16800,6,Lingga,Thai Tea
TR86888,72,P9,10000,2,20000,11,Sinar Harapan,Yoghurt
TR90790,395,P9,10000,2,20000,3,Prima Kota,Yoghurt
TR91278,321,P7,9400,6,56400,5,Bonafid,Coffee Candy
TR22980,396,P2,3200,6,19200,2,Prima Kelapa Dua,Ginger Candy 
TR26560,310,P1,8800,5,44000,9,Lingga,Choco Bar
TR26577,435,P3,7500,5,37500,12,Prestasi Utama,Crackers
TR39096,186,P5,4200,4,16800,4,Gita Ginara,Thai Tea
TR3951,172,P6,18000,3,54000,8,Sinar Harapan,Cashew
TR49863,221,P2,3200,6,19200,12,Prestasi Utama,Ginger Candy 
TR53040,2,P5,4200,4,16800,3,Prima Kota,Thai Tea
TR54890,364,P10,15000,4,60000,12,Prestasi Utama,Cheese Stick
TR62409,103,P2,3200,3,9600,1,Prima Tendean,Ginger Candy 
TR6960,13,P1,8800,5,44000,5,Bonafid,Choco Bar
TR79552,65,P2,3200,6,19200,9,Lingga,Ginger Candy 
TR80868,120,P8,16000,1,16000,7,Buana Indah,Oat
TR84031,175,P7,9400,5,47000,3,Prima Kota,Coffee Candy
TR90717,282,P10,15000,4,60000,10,Harapan Baru,Cheese Stick
TR93245,326,P6,18000,4,72000,5,Bonafid,Cashew
TR95309,61,P9,10000,5,50000,5,Bonafid,Yoghurt
TR96032,136,P10,15000,1,15000,2,Prima Kelapa Dua,Cheese Stick
TR97696,355,P7,9400,5,47000,10,Harapan Baru,Coffee Candy
TR10357,197,P3,7500,5,37500,3,Prima Kota,Crackers
TR23843,141,P10,15000,1,15000,5,Bonafid,Cheese Stick
TR28498,222,P8,16000,3,48000,2,Prima Kelapa Dua,Oat
TR3028,377,P2,3200,6,19200,9,Lingga,Ginger Candy 
TR33274,446,P4,12000,2,24000,11,Sinar Harapan,Potato Chip
TR33854,216,P1,8800,7,61600,1,Prima Tendean,Choco Bar
TR44516,420,P2,3200,7,22400,11,Sinar Harapan,Ginger Candy 
TR52498,297,P2,3200,3,9600,12,Prestasi Utama,Ginger Candy 
TR66435,221,P4,12000,3,36000,14,Priangan,Potato Chip
TR81599,433,P5,4200,5,21000,4,Gita Ginara,Thai Tea
TR84380,112,P3,7500,3,22500,6,Lingga,Crackers
TR8551,124,P2,3200,4,12800,9,Lingga,Ginger Candy 
TR96146,108,P5,4200,5,21000,5,Bonafid,Thai Tea
TR9718,92,P8,16000,2,32000,13,Buana,Oat
